match_id,map,round_num,tick,side,team_num,team_name,opp_name,is_pistol,is_ot,score_diff,round_win,start_cash,loss_bonus,consec_losses,equip_value,rifle_cnt,smg_cnt,shotgun_cnt,awp_cnt,helmets,kevlar,kits,flash_cnt,smoke_cnt,he_cnt,molotov_cnt,opp_rifle_cnt,opp_smg_cnt,opp_shotgun_cnt,opp_awp_cnt,opp_flash_cnt,opp_smoke_cnt,opp_he_cnt,opp_molotov_cnt,timeout_flag
2359888,de_mirage,95,648,T,3,TheMongolz,Outsiders,0,0,1,0,16000,2400,2,24916,3,0,0,0,5,5,0,6,5,5,4,2,0,0,0,6,1,2,1,0
2359888,de_mirage,96,649,CT,2,Outsiders,TheMongolz,0,0,-1,1,16000,1900,1,25290,3,0,0,1,5,5,3,7,4,5,3,3,1,0,0,4,0,2,3,0
2359888,de_mirage,97,649,T,3,TheMongolz,Outsiders,0,0,0,0,16000,2900,3,18996,4,0,0,1,5,5,0,8,5,3,4,4,1,0,1,8,1,4,3,0
2359888,de_mirage,98,650,CT,2,Outsiders,TheMongolz,0,0,0,0,16000,1400,0,15134,3,0,0,1,5,5,4,7,5,5,4,0,0,0,0,2,4,1,4,0
2359888,de_mirage,99,650,T,3,TheMongolz,Outsiders,0,0,0,0,7507,3400,4,4909,0,0,0,0,1,0,0,3,0,1,0,3,0,0,0,4,2,1,4,0
2359889,de_ancient,0,651,CT,2,GamerLegion,NAVI,1,0,0,1,4685,1400,0,2471,1,2,0,0,1,3,0,0,1,1,0,5,0,0,1,1,2,2,2,0
2359889,de_ancient,1,651,T,3,NAVI,GamerLegion,0,0,-1,0,16000,1400,0,23121,4,0,0,1,5,5,0,9,5,3,3,1,3,0,0,1,0,2,4,0
2359889,de_ancient,2,652,CT,2,GamerLegion,NAVI,0,0,1,1,16000,1400,0,19375,4,0,0,1,5,5,4,10,5,5,4,4,0,0,0,2,2,2,2,0
2359889,de_ancient,3,652,T,3,NAVI,GamerLegion,0,0,-2,0,16000,1900,1,14712,3,0,0,0,4,4,0,3,3,2,1,4,0,0,0,6,4,4,2,0
2359889,de_ancient,4,653,CT,2,GamerLegion,NAVI,0,0,2,1,13556,1400,0,10001,2,0,0,0,3,4,2,6,3,1,2,4,1,0,2,6,0,0,3,0
2359889,de_ancient,5,653,T,3,NAVI,GamerLegion,0,0,-3,0,16000,2400,2,22985,4,0,0,2,5,5,0,9,5,4,4,2,0,0,0,6,3,2,3,0
2359889,de_ancient,6,654,CT,2,GamerLegion,NAVI,0,0,3,1,16000,1400,0,20807,3,0,0,2,5,5,2,7,4,3,5,3,0,0,1,8,1,0,0,0
2359889,de_ancient,7,654,T,3,NAVI,GamerLegion,0,0,-4,1,16000,2900,3,19589,4,0,0,1,5,5,0,10,4,5,3,3,1,0,2,2,4,1,2,0
2359889,de_ancient,8,655,CT,2,GamerLegion,NAVI,0,0,3,0,16000,1400,0,25730,3,0,0,0,5,5,3,9,4,4,3,3,0,0,1,1,3,4,1,0
2359889,de_ancient,9,655,T,3,NAVI,GamerLegion,0,0,-3,0,16000,1400,0,12579,3,0,0,1,3,3,0,6,3,1,2,4,1,0,0,7,3,4,2,0
2359889,de_ancient,10,656,CT,2,GamerLegion,NAVI,0,0,3,1,12734,1900,1,10846,3,0,0,0,3,3,3,6,3,1,1,2,1,0,0,2,3,1,1,0
2359889,de_ancient,11,656,T,3,NAVI,GamerLegion,0,0,-4,0,14731,1900,1,12825,2,1,0,0,3,3,0,3,3,3,1,2,0,0,0,5,1,1,2,0
2359889,de_ancient,12,657,CT,2,GamerLegion,NAVI,1,0,4,1,16000,1400,0,19650,3,0,0,0,5,5,3,8,5,5,5,3,0,0,0,2,1,4,4,0
2359889,de_ancient,13,657,T,3,NAVI,GamerLegion,0,0,-5,0,16000,2400,2,27329,4,0,0,1,5,5,0,9,5,5,5,4,1,0,0,2,3,4,1,0
2359889,de_ancient,14,658,CT,2,GamerLegion,NAVI,0,0,5,1,16000,1400,0,11310,2,0,0,0,4,4,2,4,2,2,1,3,0,0,0,0,2,0,3,0
2359889,de_ancient,15,658,T,3,NAVI,GamerLegion,0,0,-6,1,16000,2900,3,27460,4,0,0,1,5,5,0,10,4,5,5,3,0,0,0,0,4,1,3,0
2359889,de_ancient,16,659,CT,2,GamerLegion,NAVI,0,0,5,0,16000,1400,0,20583,3,0,0,1,5,5,2,10,4,3,3,4,1,0,1,1,2,2,4,0
2359889,de_ancient,17,659,T,3,NAVI,GamerLegion,0,0,-5,0,16000,1400,0,25213,4,0,0,1,5,5,0,9,4,5,3,3,0,0,1,4,1,3,1,0
2359889,de_ancient,18,660,CT,2,GamerLegion,NAVI,0,0,5,1,14090,1900,1,7644,3,0,0,0,4,3,0,6,3,3,1,4,0,0,0,7,1,2,1,0
2359889,de_ancient,19,660,T,3,NAVI,GamerLegion,0,0,-6,0,16000,1900,1,18178,4,0,0,1,5,5,0,6,5,5,5,2,0,0,0,4,3,2,1,0
2359889,de_ancient,20,661,CT,2,GamerLegion,NAVI,0,0,6,1,16000,1400,0,9360,3,1,0,1,4,4,0,6,3,3,2,4,1,0,1,6,0,2,0,0
2359889,de_ancient,21,661,T,3,NAVI,GamerLegion,0,0,-7,1,16000,2400,2,26649,3,0,0,1,5,5,0,10,4,3,5,2,2,0,1,6,0,0,0,0
2359889,de_ancient,22,662,CT,2,GamerLegion,NAVI,0,0,6,1,16000,1400,0,11357,2,0,0,1,3,3,3,5,2,2,1,5,1,0,0,4,0,2,2,0
2359889,de_ancient,23,662,T,3,NAVI,GamerLegion,0,0,-7,1,16000,1400,0,25721,4,0,0,1,5,5,0,6,4,5,5,1,1,0,1,4,0,4,0,0
2359889,de_ancient,24,663,CT,2,GamerLegion,NAVI,1,0,6,0,16000,1400,0,11143,3,1,0,0,4,3,3,6,2,1,2,3,1,0,0,3,4,1,3,0
2359889,de_ancient,25,663,T,3,NAVI,GamerLegion,0,0,-6,1,16000,1400,0,19061,4,0,0,1,5,5,0,6,4,5,5,4,2,0,0,6,4,0,1,0
2359889,de_ancient,26,664,CT,2,GamerLegion,NAVI,0,0,5,1,16000,1900,1,19725,4,0,0,0,5,5,2,7,5,5,5,3,1,0,1,5,1,4,0,0
2359889,de_ancient,27,664,T,3,NAVI,GamerLegion,0,0,-6,0,16000,1400,0,13783,3,1,0,1,4,4,0,5,2,2,1,4,1,0,0,1,2,2,2,0
2359889,de_ancient,28,665,CT,2,GamerLegion,NAVI,0,0,6,0,16000,1400,0,19012,3,0,0,1,5,5,2,8,4,5,3,4,0,0,0,9,3,1,3,0
2359889,de_ancient,29,665,T,3,NAVI,GamerLegion,0,0,-6,1,16000,1900,1,19788,3,0,0,0,5,5,0,9,4,5,4,4,1,0,0,0,4,3,4,0
2359889,de_ancient,30,666,CT,2,GamerLegion,NAVI,0,0,5,1,16000,1900,1,24672,4,0,0,0,5,5,4,10,5,5,5,1,3,0,0,3,4,4,3,0
2359889,de_ancient,31,666,T,3,NAVI,GamerLegion,0,0,-6,0,7833,1400,0,2526,0,2,0,0,1,1,0,0,1,0,0,4,0,0,0,3,4,1,4,0
2359889,de_ancient,32,667,CT,2,GamerLegion,NAVI,0,0,6,1,16000,1400,0,20600,4,0,0,0,5,5,3,8,5,5,3,2,1,0,2,3,4,1,4,0
2359889,de_ancient,33,667,T,3,NAVI,GamerLegion,0,0,-7,0,16000,1900,1,23374,3,0,0,2,5,5,0,6,5,5,5,4,0,0,0,5,1,2,2,0
2359889,de_ancient,34,668,CT,2,GamerLegion,NAVI,0,0,7,0,16000,1400,0,20840,4,0,0,1,5,5,4,7,5,4,3,1,0,0,0,3,2,0,2,0
2359889,de_ancient,35,668,T,3,NAVI,GamerLegion,0,0,-7,1,8539,2400,2,2347,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,5,3,0,2,0
2359889,de_ancient,36,669,CT,2,GamerLegion,NAVI,0,0,6,1,16000,1900,1,24582,4,0,0,1,5,5,3,7,5,5,4,3,2,0,0,2,4,4,4,0
2359889,de_ancient,37,669,T,3,NAVI,GamerLegion,0,0,-7,0,16000,1400,0,9709,2,1,0,0,3,3,0,6,3,1,2,4,0,0,1,8,1,2,4,0
2359889,de_ancient,38,670,CT,2,GamerLegion,NAVI,0,0,7,1,16000,1400,0,15575,3,0,0,0,5,5,4,9,4,5,5,4,0,0,1,5,2,0,2,0
2359889,de_ancient,39,670,T,3,NAVI,GamerLegion,0,0,-8,1,16000,1900,1,22637,4,0,0,1,5,5,0,6,5,3,4,3,1,0,0,4,3,3,0,0
2359889,de_ancient,40,671,CT,2,GamerLegion,NAVI,0,0,7,1,16000,1400,0,21409,3,0,0,2,5,5,2,7,5,5,3,5,0,0,0,9,1,1,1,0
2359889,de_ancient,41,671,T,3,NAVI,GamerLegion,0,0,-8,0,16000,1400,0,27890,4,0,0,1,5,5,0,9,5,5,3,2,0,0,1,7,1,0,4,0
2359889,de_ancient,42,672,CT,2,GamerLegion,NAVI,0,0,8,0,3373,1400,0,2262,1,2,0,0,2,1,0,0,1,0,0,3,0,0,0,8,4,2,4,0
2359889,de_ancient,43,672,T,3,NAVI,GamerLegion,0,0,-8,0,16000,1900,1,20290,4,0,0,0,5,5,0,6,5,4,4,2,3,0,0,6,1,4,0,0
2359889,de_ancient,44,673,CT,2,GamerLegion,NAVI,0,0,8,1,16000,1900,1,18791,4,0,0,2,5,5,2,10,4,4,4,0,1,0,0,6,0,2,2,0
2359889,de_ancient,45,673,T,3,NAVI,GamerLegion,0,0,-9,1,10061,2400,2,4101,1,1,0,0,0,3,0,1,0,0,0,5,1,0,1,2,3,4,4,0
2359889,de_ancient,46,674,CT,2,GamerLegion,NAVI,0,0,8,1,16000,1400,0,25925,4,0,0,0,5,5,2,10,5,5,3,3,0,0,0,1,0,2,2,0
2359889,de_ancient,47,674,T,3,NAVI,GamerLegion,0,0,-9,0,12318,1400,0,7548,3,1,0,0,4,4,0,6,2,3,1,3,0,0,0,9,4,1,1,0
2359889,de_ancient,48,675,CT,2,GamerLegion,NAVI,0,0,9,0,14243,1400,0,10813,2,1,0,0,4,3,2,5,2,2,1,2,2,0,0,3,0,0,2,0
2359889,de_ancient,49,675,T,3,NAVI,GamerLegion,0,0,-9,0,15352,1900,1,11458,3,1,0,0,3,4,0,5,3,2,1,2,2,0,0,6,2,1,3,0
2359889,de_ancient,50,676,CT,2,GamerLegion,NAVI,0,0,9,1,16000,1900,1,23768,4,0,0,1,5,5,3,10,5,4,3,3,1,0,1,0,3,1,0,0
2359889,de_ancient,51,676,T,3,NAVI,GamerLegion,0,0,-10,0,16000,2400,2,21319,4,0,0,2,5,5,0,8,4,5,3,5,0,0,0,9,0,0,1,0
2359889,de_ancient,52,677,CT,2,GamerLegion,NAVI,0,0,10,0,16000,1400,0,24508,3,0,0,2,5,5,3,8,4,4,3,3,0,0,0,9,4,0,0,0
2359889,de_ancient,53,677,T,3,NAVI,GamerLegion,0,0,-10,1,16000,2900,3,19736,4,0,0,0,5,5,0,8,5,3,3,3,0,0,1,5,4,1,1,0
2359889,de_ancient,54,678,CT,2,GamerLegion,NAVI,0,0,9,0,16000,1900,1,24815,4,0,0,0,5,5,2,7,5,5,4,3,1,0,1,1,0,0,0,0
2359889,de_ancient,55,678,T,3,NAVI,GamerLegion,0,0,-9,0,16000,1400,0,20641,3,0,0,1,5,5,0,7,5,4,5,5,1,0,0,0,4,0,4,0
2359889,de_ancient,56,679,CT,2,GamerLegion,NAVI,0,0,9,1,16000,2400,2,22889,3,0,0,1,5,5,4,7,4,4,4,4,1,0,2,8,0,3,4,0
2359889,de_ancient,57,679,T,3,NAVI,GamerLegion,0,0,-10,1,16000,1900,1,24806,3,0,0,2,5,5,0,8,4,3,3,4,0,0,1,4,1,1,2,0
2359889,de_ancient,58,680,CT,2,GamerLegion,NAVI,0,0,9,1,16000,1400,0,15481,3,0,0,1,5,5,2,9,5,4,5,2,0,0,0,5,2,0,1,0
2359889,de_ancient,59,680,T,3,NAVI,GamerLegion,0,0,-10,1,12369,1400,0,9966,3,0,0,0,3,4,0,3,3,1,2,4,0,0,0,4,0,3,1,0
2359889,de_ancient,60,681,CT,2,GamerLegion,NAVI,0,0,9,1,11567,1400,0,8767,2,1,0,1,3,3,0,4,3,3,1,3,0,0,0,4,3,0,0,0
2359889,de_ancient,61,681,T,3,NAVI,GamerLegion,0,0,-10,1,16000,1400,0,22786,3,0,0,0,5,5,0,7,4,4,5,3,1,0,1,1,0,2,2,0
2359889,de_ancient,62,682,CT,2,GamerLegion,NAVI,0,0,9,1,16000,1400,0,14467,2,0,0,0,4,3,3,6,3,2,1,0,1,0,0,8,2,4,2,0
2359889,de_ancient,63,682,T,3,NAVI,GamerLegion,0,0,-10,0,8707,1400,0,4332,0,1,0,0,1,1,0,1,0,0,0,3,0,0,0,5,0,3,1,0
2359889,de_ancient,64,683,CT,2,GamerLegion,NAVI,0,0,10,1,13302,1400,0,7429,2,1,0,1,3,3,0,4,3,3,1,2,2,0,0,4,4,0,1,0
2359889,de_ancient,65,683,T,3,NAVI,GamerLegion,0,0,-11,1,16000,1900,1,14607,2,1,0,0,3,4,0,3,3,2,1,3,0,0,1,3,1,2,4,0
2359889,de_ancient,66,684,CT,2,GamerLegion,NAVI,0,0,10,1,16000,1400,0,20247,3,0,0,1,5,5,3,10,4,4,4,5,1,0,1,3,3,3,4,0
2359889,de_ancient,67,684,T,3,NAVI,GamerLegion,0,0,-11,0,16000,1400,0,23290,4,0,0,1,5,5,0,9,5,5,5,3,1,0,0,6,4,4,0,0
2359889,de_ancient,68,685,CT,2,GamerLegion,NAVI,0,0,11,1,16000,1400,0,25435,3,0,0,1,5,5,3,9,4,4,5,4,0,0,1,0,3,1,0,0
2359889,de_ancient,69,685,T,3,NAVI,GamerLegion,0,0,-12,0,16000,1900,1,15624,3,0,0,1,5,5,0,10,4,3,4,3,1,0,1,2,3,0,1,0
2359889,de_ancient,70,686,CT,2,GamerLegion,NAVI,0,0,12,1,16000,1400,0,26356,3,0,0,1,5,5,4,10,4,4,4,1,0,0,1,9,3,1,2,0
2359889,de_ancient,71,686,T,3,NAVI,GamerLegion,0,0,-13,1,16000,2400,2,14368,2,0,0,1,4,3,0,3,3,1,2,2,0,0,1,1,4,3,1,0
2359889,de_ancient,72,687,CT,2,GamerLegion,NAVI,0,0,12,0,16000,1400,0,21947,4,0,0,1,5,5,3,6,5,3,4,0,2,0,0,5,4,1,3,0
2359889,de_ancient,73,687,T,3,NAVI,GamerLegion,0,0,-12,0,8406,1400,0,2338,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,8,2,0,1,0
2359889,de_ancient,74,688,CT,2,GamerLegion,NAVI,0,0,12,1,16000,1900,1,20015,4,0,0,1,5,5,4,6,4,3,4,3,0,0,0,9,0,2,4,0
2359889,de_ancient,75,688,T,3,NAVI,GamerLegion,0,0,-13,0,12056,1900,1,10717,2,1,0,0,3,3,0,6,3,2,1,4,0,0,1,2,2,3,1,0
2359889,de_ancient,76,689,CT,2,GamerLegion,NAVI,0,0,13,1,16000,1400,0,27389,4,0,0,1,5,5,2,8,4,5,4,4,0,0,1,2,4,0,2,0
2359889,de_ancient,77,689,T,3,NAVI,GamerLegion,0,0,-14,0,16000,2400,2,24069,3,0,0,2,5,5,0,9,5,5,4,4,1,0,0,8,1,1,0,0
2359889,de_ancient,78,690,CT,2,GamerLegion,NAVI,0,0,14,0,15621,1400,0,7729,2,0,0,0,3,4,0,5,3,2,2,3,0,0,0,0,2,1,1,0
2359889,de_ancient,79,690,T,3,NAVI,GamerLegion,0,0,-14,0,16000,2900,3,20985,3,0,0,1,5,5,0,10,4,4,4,3,0,0,0,6,3,3,4,0
2359889,de_ancient,80,691,CT,2,GamerLegion,NAVI,0,0,14,1,16000,1900,1,24959,4,0,0,1,5,5,3,8,5,5,3,4,0,0,0,1,4,0,0,0
2359889,de_ancient,81,691,T,3,NAVI,GamerLegion,0,0,-15,0,16000,3400,4,27478,4,0,0,1,5,5,0,6,4,3,4,4,0,0,1,8,3,1,1,0
2359889,de_ancient,82,692,CT,2,GamerLegion,NAVI,0,0,15,1,14431,1400,0,8843,2,0,0,0,3,4,0,3,3,1,2,0,0,0,0,6,0,4,1,0
2359889,de_ancient,83,692,T,3,NAVI,GamerLegion,0,0,-16,0,5850,3400,4,4793,1,0,0,0,1,3,0,0,1,0,0,3,0,0,0,4,2,4,4,0
2359889,de_ancient,84,693,CT,2,GamerLegion,NAVI,0,0,16,1,16000,1400,0,23528,3,0,0,1,5,5,2,7,5,5,3,3,0,0,0,7,0,1,3,0
2359889,de_ancient,85,693,T,3,NAVI,GamerLegion,0,0,-17,0,16000,3400,4,26912,4,0,0,1,5,5,0,9,5,4,5,3,0,0,0,0,4,4,3,0
2359889,de_ancient,86,694,CT,2,GamerLegion,NAVI,0,0,17,1,16000,1400,0,19384,3,0,0,1,5,5,2,8,5,4,3,3,0,0,2,4,2,4,3,0
2359889,de_ancient,87,694,T,3,NAVI,GamerLegion,0,0,-18,0,16000,3400,4,26375,3,0,0,2,5,5,0,8,4,4,5,4,0,0,1,5,2,1,1,0
2359889,de_ancient,88,695,CT,2,GamerLegion,NAVI,0,0,18,0,16000,1400,0,10406,3,1,0,0,3,3,4,5,2,2,2,4,1,0,1,9,1,3,1,0
2359889,de_ancient,89,695,T,3,NAVI,GamerLegion,0,0,-18,1,11320,3400,4,10772,3,1,0,1,3,4,0,3,3,2,1,3,0,0,0,1,2,0,2,0
2359889,de_ancient,90,696,CT,2,GamerLegion,NAVI,0,0,17,1,16000,1900,1,20912,4,0,0,1,5,5,3,6,5,3,5,4,0,0,0,6,1,4,3,0
2359889,de_ancient,91,696,T,3,NAVI,GamerLegion,0,0,-18,0,16000,1400,0,27923,4,0,0,0,5,5,0,7,5,5,3,3,0,0,1,6,2,1,4,0
2359889,de_ancient,92,697,CT,2,GamerLegion,NAVI,0,0,18,0,16000,1400,0,18419,4,0,0,1,5,5,3,9,4,4,5,2,1,0,1,9,1,4,1,0
2359889,de_ancient,93,697,T,3,NAVI,GamerLegion,0,0,-18,1,15104,1900,1,14208,3,0,0,1,4,3,0,5,2,2,1,3,0,0,1,4,2,3,2,0
2359889,de_ancient,94,698,CT,2,GamerLegion,NAVI,0,0,17,1,16000,1900,1,21189,3,0,0,0,5,5,3,10,5,5,5,3,1,0,1,7,4,2,2,0
2359889,de_ancient,95,698,T,3,NAVI,GamerLegion,0,0,-18,0,16000,1400,0,26929,3,0,0,1,5,5,0,8,4,3,3,2,0,0,0,0,3,3,2,0
2359889,de_ancient,96,699,CT,2,GamerLegion,NAVI,0,0,18,1,16000,1400,0,20942,3,0,0,1,5,5,2,7,5,4,5,3,1,0,0,1,3,1,2,0
2359889,de_ancient,97,699,T,3,NAVI,GamerLegion,0,0,-19,1,16000,1900,1,24505,3,0,0,0,5,5,0,6,4,4,4,2,0,0,0,3,4,1,4,0
2359889,de_ancient,98,700,CT,2,GamerLegion,NAVI,0,0,18,1,7423,1400,0,2953,1,2,0,0,1,0,0,2,1,0,0,4,0,0,0,8,2,2,3,0
2359889,de_ancient,99,700,T,3,NAVI,GamerLegion,0,0,-19,1,16000,1400,0,23803,3,0,0,1,5,5,0,8,5,3,4,1,1,0,0,1,0,3,3,0
2359890,de_dust2,0,701,CT,2,9z,G2,1,0,0,1,16000,1400,0,27097,3,0,0,1,5,5,4,9,4,5,3,4,1,0,0,8,3,1,0,0
2359890,de_dust2,1,701,T,3,G2,9z,0,0,-1,1,9310,1400,0,5262,3,0,0,0,3,4,0,5,2,3,1,4,0,0,0,0,1,0,3,0
2359890,de_dust2,2,702,CT,2,9z,G2,0,0,0,1,16000,1400,0,12936,3,1,0,0,3,3,2,5,3,3,1,2,0,0,1,3,0,1,3,0
2359890,de_dust2,3,702,T,3,G2,9z,0,0,-1,1,16000,1400,0,23854,3,0,0,1,5,5,0,7,4,3,5,4,2,0,0,3,1,0,4,0
2359890,de_dust2,4,703,CT,2,9z,G2,0,0,0,0,15479,1400,0,11840,3,1,0,0,4,3,2,5,2,1,2,1,1,0,0,8,3,4,1,0
2359890,de_dust2,5,703,T,3,G2,9z,0,0,0,1,16000,1400,0,14587,2,0,0,0,4,4,0,3,3,1,2,4,1,0,0,7,2,2,2,0
2359890,de_dust2,6,704,CT,2,9z,G2,0,0,-1,0,16000,1900,1,10388,2,0,0,0,3,3,2,5,2,2,1,2,0,0,1,6,0,2,2,0
2359890,de_dust2,7,704,T,3,G2,9z,0,0,1,0,16000,1400,0,27292,3,0,0,1,5,5,0,6,5,3,3,2,0,0,0,3,3,3,3,0
2359890,de_dust2,8,705,CT,2,9z,G2,0,0,-1,1,16000,2400,2,13089,3,1,0,0,3,4,2,4,2,3,1,3,0,0,1,7,3,4,0,0
2359890,de_dust2,9,705,T,3,G2,9z,0,0,0,0,16000,1900,1,15672,3,0,0,1,5,5,0,10,4,5,4,3,1,0,0,9,0,0,3,0
2359890,de_dust2,10,706,CT,2,9z,G2,0,0,0,1,16000,1400,0,24722,4,0,0,0,5,5,4,9,5,3,3,2,0,0,0,0,1,2,0,0
2359890,de_dust2,11,706,T,3,G2,9z,0,0,-1,0,16000,2400,2,12086,2,1,0,0,3,3,0,4,3,3,2,5,0,0,0,2,2,0,4,0
2359890,de_dust2,12,707,CT,2,9z,G2,1,0,1,0,15830,1400,0,14596,3,0,0,0,4,4,2,3,2,3,1,3,1,0,0,9,2,0,1,0
2359890,de_dust2,13,707,T,3,G2,9z,0,0,-1,0,16000,2900,3,23137,3,0,0,0,5,5,0,8,4,4,4,3,0,0,0,0,2,1,2,0
2359890,de_dust2,14,708,CT,2,9z,G2,0,0,1,0,16000,1900,1,18388,4,0,0,1,5,5,3,8,5,3,3,3,0,0,1,5,1,1,3,0
2359890,de_dust2,15,708,T,3,G2,9z,0,0,-1,0,16000,3400,4,19912,4,0,0,1,5,5,0,6,5,4,3,4,1,0,1,7,3,4,3,0
2359890,de_dust2,16,709,CT,2,9z,G2,0,0,1,0,16000,2400,2,18614,3,0,0,1,5,5,2,10,5,4,5,2,0,0,1,1,4,1,2,0
2359890,de_dust2,17,709,T,3,G2,9z,0,0,-1,1,16000,3400,4,25060,3,0,0,1,5,5,0,9,5,4,3,2,0,0,0,8,0,4,0,0
2359890,de_dust2,18,710,CT,2,9z,G2,0,0,0,0,16000,2900,3,25415,4,0,0,0,5,5,3,9,5,4,4,2,0,0,0,5,0,2,0,0
2359890,de_dust2,19,710,T,3,G2,9z,0,0,0,0,16000,1400,0,19486,3,0,0,0,5,5,0,9,5,3,3,3,0,0,0,8,2,1,0,0
2359890,de_dust2,20,711,CT,2,9z,G2,0,0,0,1,11529,3400,4,4000,0,1,0,0,2,3,0,0,1,1,0,1,1,0,0,3,3,3,0,0
2359890,de_dust2,21,711,T,3,G2,9z,0,0,-1,0,4650,1900,1,2400,1,0,0,0,1,2,0,2,0,0,0,0,1,0,0,5,0,0,3,0
2359890,de_dust2,22,712,CT,2,9z,G2,0,0,1,1,11617,1400,0,3781,1,0,0,0,0,3,0,3,1,1,0,3,0,0,0,8,1,4,0,0
2359890,de_dust2,23,712,T,3,G2,9z,0,0,-2,0,16000,2400,2,25681,3,0,0,1,5,5,0,6,4,3,4,2,1,0,0,1,2,0,4,0
2359890,de_dust2,24,713,CT,2,9z,G2,1,0,2,1,16000,1400,0,22748,3,0,0,0,5,5,4,6,4,5,5,5,0,0,1,7,2,0,4,0
2359890,de_dust2,25,713,T,3,G2,9z,0,0,-3,1,16000,2900,3,21084,4,0,0,1,5,5,0,6,4,3,5,3,0,0,0,8,1,3,0,0
2359890,de_dust2,26,714,CT,2,9z,G2,0,0,2,1,16000,1400,0,20136,4,0,0,1,5,5,4,7,4,4,3,4,1,0,0,5,3,2,2,0
2359890,de_dust2,27,714,T,3,G2,9z,0,0,-3,0,16000,1400,0,26897,4,0,0,0,5,5,0,10,5,3,4,4,0,0,1,4,1,3,1,0
2359890,de_dust2,28,715,CT,2,9z,G2,0,0,3,0,16000,1400,0,23798,4,0,0,1,5,5,4,7,4,3,5,3,0,0,1,8,0,1,4,0
2359890,de_dust2,29,715,T,3,G2,9z,0,0,-3,1,16000,1900,1,24702,4,0,0,1,5,5,0,7,4,4,4,5,0,0,1,7,3,0,1,0
2359890,de_dust2,30,716,CT,2,9z,G2,0,0,2,0,16000,1900,1,24189,3,0,0,1,5,5,4,10,5,4,5,3,0,0,0,0,3,3,2,0
2359890,de_dust2,31,716,T,3,G2,9z,0,0,-2,1,16000,1400,0,22613,3,0,0,0,5,5,0,8,4,5,3,4,0,0,1,9,1,2,4,0
2359890,de_dust2,32,717,CT,2,9z,G2,0,0,1,1,16000,2400,2,27908,3,0,0,1,5,5,2,10,5,4,4,2,0,0,1,8,1,2,2,0
2359890,de_dust2,33,717,T,3,G2,9z,0,0,-2,1,16000,1400,0,23337,3,0,0,1,5,5,0,8,5,3,4,3,1,0,0,8,3,0,2,0
2359890,de_dust2,34,718,CT,2,9z,G2,0,0,1,1,7282,1400,0,3812,0,2,0,0,1,3,0,1,1,1,0,1,0,0,0,8,0,1,2,0
2359890,de_dust2,35,718,T,3,G2,9z,0,0,-2,1,15063,1400,0,12245,2,0,0,0,3,4,0,6,3,2,1,0,3,0,0,1,1,3,2,0
2359890,de_dust2,36,719,CT,2,9z,G2,0,0,1,0,16000,1400,0,26706,3,0,0,1,5,5,2,10,4,4,5,4,1,0,0,6,2,2,2,0
2359890,de_dust2,37,719,T,3,G2,9z,0,0,-1,1,16000,1400,0,18709,4,0,0,0,5,5,0,7,5,4,4,3,0,0,0,9,2,0,3,0
2359890,de_dust2,38,720,CT,2,9z,G2,0,0,0,1,16000,1900,1,21975,3,0,0,1,5,5,3,9,5,3,4,2,1,0,1,9,4,0,0,0
2359890,de_dust2,39,720,T,3,G2,9z,0,0,-1,0,11753,1400,0,6816,2,1,0,1,4,3,0,6,3,1,2,4,1,0,0,2,4,1,4,0
2359890,de_dust2,40,721,CT,2,9z,G2,0,0,1,0,16000,1400,0,15296,4,0,0,1,5,5,4,6,4,3,5,2,0,0,0,9,1,1,2,0
2359890,de_dust2,41,721,T,3,G2,9z,0,0,-1,1,16000,1900,1,21874,3,0,0,0,5,5,0,7,5,4,5,4,0,0,1,9,2,3,0,0
2359890,de_dust2,42,722,CT,2,9z,G2,0,0,0,0,16000,1900,1,15313,3,0,0,1,5,5,3,9,5,3,5,2,1,0,0,0,3,3,1,0
2359890,de_dust2,43,722,T,3,G2,9z,0,0,0,0,16000,1400,0,12567,2,0,0,0,4,3,0,6,2,3,1,3,0,0,0,3,0,1,2,0
2359890,de_dust2,44,723,CT,2,9z,G2,0,0,0,1,16000,2400,2,21453,4,0,0,0,5,5,4,10,5,4,4,3,2,0,1,6,4,1,4,0
2359890,de_dust2,45,723,T,3,G2,9z,0,0,-1,1,13235,1900,1,12388,2,1,0,1,3,3,0,3,3,1,1,3,0,0,0,0,1,0,4,0
2359890,de_dust2,46,724,CT,2,9z,G2,0,0,0,0,16000,1400,0,21979,3,0,0,1,5,5,4,10,4,5,4,4,0,0,0,5,2,2,3,0
2359890,de_dust2,47,724,T,3,G2,9z,0,0,0,1,16000,1400,0,9792,3,0,0,0,3,4,0,5,2,3,1,4,0,0,1,5,0,1,0,0
2359890,de_dust2,48,725,CT,2,9z,G2,0,0,-1,1,16000,1900,1,14530,2,1,0,0,3,3,4,5,2,3,2,4,1,0,0,0,3,2,1,0
2359890,de_dust2,49,725,T,3,G2,9z,0,0,0,0,16000,1400,0,10406,3,1,0,0,4,4,0,6,3,2,1,1,0,0,0,5,1,0,4,0
2359890,de_dust2,50,726,CT,2,9z,G2,0,0,0,1,10670,1400,0,7508,3,1,0,0,3,3,0,5,2,1,2,4,1,0,0,0,1,4,2,0
